,business_code,cust_number,name_customer,clear_date,buisness_year,doc_id,posting_date,due_in_date,baseline_create_date,cust_payment_terms,converted_usd,Aging Bucket
1637,U001,200739534,OK foundation,2020-04-18 06:17:08.180,2020,1930740295,2020-03-04,2020-04-18,2020-04-03,NAA8,164000.2,0-15
1638,U001,200416837,DEC ,2020-04-08 13:54:43.980,2020,1930675891,2020-03-20,2020-04-08,2020-03-16,NAM4,2115.76,0-15
1639,U001,200353024,DECA systems,2020-04-26 11:33:03.380,2020,1930813179,2020-04-22,2020-04-26,2020-04-16,NAM2,23758.19,0-15
1640,U001,200769623,WAL-MAR foundation,2020-05-24 19:33:27.000,2020,1930880928,2020-09-05,2020-05-24,2020-05-09,NAH4,43689.05,0-15
1641,U001,200769623,WAL-MAR foundation,2020-04-01 19:33:27.000,2020,1930665925,2020-03-17,2020-04-01,2020-03-17,NAH4,8208.23,0-15
1642,U001,200762950,HAR co,2020-04-24 07:13:13.880,2020,1930757164,2020-09-04,2020-04-24,2020-04-09,NAA8,53771.3,0-15
1643,U001,200772595,SAFEW co,2020-05-21 01:34:19.480,2020,1930857661,2020-06-05,2020-05-21,2020-05-06,NAA8,6579.41,0-15
1644,CA02,140104440,SO in,2020-04-06 15:38:04.260,2020,2960625100,2020-03-27,2020-04-06,2020-03-27,CA10,24731.391999999996,0-15
1645,U001,200769623,WAL-MAR foundation,2020-03-24 19:33:27.000,2020,1930623910,2020-09-03,2020-03-24,2020-03-09,NAH4,22683.81,0-15
1646,U001,200769623,WAL-MAR llc,2020-04-13 09:19:03.000,2020,1930717899,2020-03-29,2020-04-13,2020-03-29,NAH4,1695.68,0-15
1647,U001,200752302,KROGER co,2020-04-05 12:34:30.230,2020,1930681171,2020-03-21,2020-04-05,2020-03-21,NAA8,110807.05,0-15
1648,U001,200794332,COST associates,2020-04-01 15:27:54.240,2020,1930654546,2020-03-17,2020-04-01,2020-03-17,NAAX,50129.75,0-15
1649,U001,200763229,MAINES trust,2020-03-14 04:59:40.020,2020,1930559118,2020-02-28,2020-03-14,2020-02-28,NAA8,8845.43,0-15
1650,U001,200762301,C&S WH llc,2020-05-20 02:17:52.000,2020,1930855800,2020-05-05,2020-05-20,2020-05-05,NAC6,15432.95,0-15
1651,U001,200769623,WAL-MAR llc,2020-04-24 09:19:03.000,2020,1930768367,2020-09-04,2020-04-24,2020-04-09,NAH4,44144.03,0-15
1652,CA02,140105785,SHOPPE trust,2020-05-02 10:24:18.070,2020,2960628268,2020-04-14,2020-05-02,2020-04-22,CA10,2079.756,0-15
1653,U001,200726979,BJ'S  trust,2020-04-13 23:20:00.000,2020,1930716039,2020-03-29,2020-04-13,2020-03-29,NAA8,99.19,0-15
1654,U001,100012638,99 CE llc,2020-04-30 03:28:57.600,2020,1930788394,2020-04-15,2020-04-30,2020-04-15,NAA8,31389.22,0-15
1655,U001,200729942,SA ,2020-03-31 05:52:39.020,2020,1930656063,2020-03-16,2020-03-31,2020-03-16,NAA8,5649.61,0-15
1656,U001,200760666,KEHE  us,2020-05-14 11:36:35.690,2020,1930815115,2020-04-29,2020-05-14,2020-04-29,NAA8,4946.3,0-15
1657,U001,200847305,CUSTOM co,2020-04-27 10:14:55.800,2020,1930789310,2020-04-17,2020-04-27,2020-04-17,NA10,55177.2,0-15
1658,U001,200775094,SAVE M foundation,2020-04-09 01:26:58.890,2020,1930701019,2020-03-25,2020-04-09,2020-03-25,NAA8,67035.3,0-15
1659,U001,200721222,GO foundation,2020-05-11 04:50:21.090,2020,1930824670,2020-04-26,2020-05-11,2020-04-26,NAA8,53836.3,0-15
1660,U001,200707822,PUBLI corporation,2020-04-21 19:52:20.760,2020,1930755194,2020-06-04,2020-04-21,2020-04-06,NAA8,35908.58,0-15
1661,U001,200290370,BARGAIN  in,2020-04-02 08:57:43.580,2020,1930645740,2020-03-18,2020-04-02,2020-03-18,NAA8,4851.0,0-15
1662,U001,200762301,C&S WH corp,2020-05-16 00:14:24.000,2020,1930839913,2020-01-05,2020-05-16,2020-05-01,NAC6,96283.05,0-15
1663,U001,200707741,SMART &  trust,2020-03-29 05:53:34.460,2020,1930652026,2020-03-14,2020-03-29,2020-03-14,NAA8,130621.01,0-15
1664,U001,200803720,DEC corp,2020-05-09 02:24:54.420,2020,1930819083,2020-04-23,2020-05-09,2020-04-16,NAM4,7724.5,0-15
1665,U001,200744019,TARG systems,2020-05-14 04:36:16.800,2020,1930830911,2020-04-29,2020-05-14,2020-04-29,NAA8,15063.05,0-15
1666,U001,200726979,BJ'S  systems,2020-04-18 22:40:29.000,2020,1930752253,2020-03-04,2020-04-18,2020-04-03,NAA8,341.28,0-15
1667,U001,200707822,PUBLI llc,2020-04-08 20:50:54.840,2020,1930692608,2020-03-24,2020-04-08,2020-03-24,NAA8,135408.62,0-15
1668,U001,200803720,DEC trust,2020-03-24 10:12:58.690,2020,1930614104,2020-06-03,2020-03-24,2020-03-01,NAM4,78.72,0-15
1669,U001,200769623,WAL-MAR associates,2020-04-30 01:05:27.870,2020,1930784229,2020-04-15,2020-04-30,2020-04-15,NAH4,25347.18,0-15
1670,U001,200778870,C systems,2020-04-30 11:05:29.450,2020,1930788676,2020-04-15,2020-04-30,2020-04-15,NAA8,3057.42,0-15
1671,U001,200769623,WAL-MAR corporation,2020-04-09 11:04:10.470,2020,1930691704,2020-03-25,2020-04-09,2020-03-25,NAH4,40720.37,0-15
1672,U001,200769623,WAL-MAR co,2020-04-19 12:32:31.920,2020,1930738858,2020-04-04,2020-04-19,2020-04-04,NAH4,10214.38,0-15
1673,U001,200726979,BJ'S  in,2020-04-19 21:38:21.000,2020,1930752196,2020-04-04,2020-04-19,2020-04-04,NAA8,234.09,0-15
1674,U001,200337148,COAS co,2020-04-28 03:35:47.380,2020,1930783222,2020-04-13,2020-04-28,2020-04-13,NAA8,14627.61,0-15
1675,U001,200769623,WAL-MAR associates,2020-04-08 01:02:35.070,2020,1930686490,2020-03-24,2020-04-08,2020-03-24,NAH4,1898.2,0-15
1676,U001,200769623,WAL-MAR us,2020-04-03 17:46:35.580,2020,1930660802,2020-03-19,2020-04-03,2020-03-19,NAH4,1748.38,0-15
1677,U001,200711029,WEGMAN associates,2020-03-31 04:47:54.760,2020,1930654989,2020-03-16,2020-03-31,2020-03-16,NAA8,14635.86,0-15
1678,U001,200762301,C&S WH associates,2020-04-05 05:18:41.550,2020,1930683650,2020-03-21,2020-04-05,2020-03-21,NAC6,4168.92,0-15
1679,U001,200772670,ASSOCIAT foundation,2020-03-18 21:26:27.380,2020,1930594691,2020-03-03,2020-03-18,2020-03-03,NAU5,93352.52,0-15
1680,U001,200353024,DECA co,2020-04-08 18:25:50.660,2020,1930689923,2020-03-24,2020-04-08,2020-03-16,NAM4,677.34,0-15
1681,U001,200772670,ASSOCIAT llc,2020-03-31 07:25:21.530,2020,1930659859,2020-03-16,2020-03-31,2020-03-16,NAU5,14987.18,0-15
1682,U001,200744019,TARG trust,2020-05-18 02:54:11.800,2020,1930850457,2020-03-05,2020-05-18,2020-05-03,NAA8,6416.66,0-15
1683,U001,200707822,PUBLI in,2020-04-07 13:48:37.120,2020,1930686245,2020-03-23,2020-04-07,2020-03-23,NAA8,125597.14,0-15
1684,U001,200779719,FOOD 4 trust,2020-04-12 01:56:09.600,2020,1930710354,2020-03-28,2020-04-12,2020-03-28,NAA8,17224.98,0-15
1685,U001,200769623,WAL-MAR foundation,2020-05-06 19:33:27.000,2020,1930802159,2020-04-21,2020-05-06,2020-04-21,NAH4,9764.02,0-15
1686,U001,200769623,WAL-MAR associates,2020-04-15 01:12:11.070,2020,1930720105,2020-03-31,2020-04-15,2020-03-31,NAH4,1329.23,0-15
1687,U001,200769623,WAL-MAR ,2020-04-21 20:54:59.760,2020,1930752447,2020-06-04,2020-04-21,2020-04-06,NAH4,21043.62,0-15
1688,U001,200705372,FR associates,2020-05-20 05:39:22.420,2020,1930854139,2020-05-05,2020-05-20,2020-05-05,NAA8,79660.67,0-15
1689,CA02,140106408,WAL-M systems,2020-04-14 09:39:32.150,2020,2960626248,2020-04-04,2020-04-14,2020-04-04,CA10,14005.614,0-15
1690,U001,200762301,C&S WH us,2020-05-06 06:20:05.880,2020,1930801690,2020-04-21,2020-05-06,2020-04-21,NAC6,97652.49,0-15
1691,U001,200416837,DEC associates,2020-05-24 15:31:40.960,2020,1930857750,2020-05-05,2020-05-24,2020-05-01,NAM4,106.2,0-15
1692,U001,100043961,GOUR systems,2020-05-07 03:57:23.640,2020,1930817603,2020-04-22,2020-05-07,2020-04-22,NAA8,1961.74,0-15
1693,U001,200759878,SA trust,2020-03-22 11:18:30.640,2020,1930604580,2020-07-03,2020-03-22,2020-03-07,NAH4,14775.24,0-15
1694,U001,200772670,ASSOCIAT llc,2020-03-24 07:45:27.690,2020,1930629454,2020-09-03,2020-03-24,2020-03-09,NAU5,5607.19,0-15
1695,U001,200769623,WAL-MAR associates,2020-04-02 01:05:27.870,2020,1930666127,2020-03-18,2020-04-02,2020-03-18,NAH4,50208.33,0-15
1696,U001,200723794,MID MO trust,2020-05-08 05:56:00.230,2020,1930817103,2020-04-23,2020-05-08,2020-04-23,NAA8,65250.78,0-15
1697,U001,200769623,WAL-MAR corp,2020-04-25 07:04:31.710,2020,1930763954,2020-10-04,2020-04-25,2020-04-10,NAH4,3987.56,0-15
1698,U001,200418007,AM us,2020-05-14 05:38:06.130,2020,1930821623,2020-04-29,2020-05-14,2020-04-29,NAA8,19454.4,0-15
1699,U001,200799367,MCL us,2020-04-17 14:59:53.270,2020,1930730176,2020-02-04,2020-04-17,2020-04-02,NAA8,41736.04,0-15
1700,U001,200769623,WAL-MAR ,2020-04-18 21:00:24.000,2020,1930739610,2020-03-04,2020-04-18,2020-04-03,NAH4,161.84,0-15
1701,CA02,140104552,THE NO associates,2020-04-05 04:26:33.010,2020,2960622710,2020-03-19,2020-04-05,2020-03-26,CA10,2487.24,0-15
1702,U001,200769623,WAL-MAR foundation,2020-04-16 19:33:27.000,2020,1930726074,2020-01-04,2020-04-16,2020-04-01,NAH4,48.33,0-15
1703,U001,200424504,M  corp,2020-03-15 08:49:28.030,2020,1930570287,2020-02-27,2020-03-15,2020-03-15,NACE,6035.26,0-15
1704,U001,200920735,ALBERT corporation,2020-04-11 04:28:49.880,2020,1930709529,2020-03-27,2020-04-11,2020-03-27,NAA8,114312.44,0-15
1705,U001,200739006,AL us,2020-04-30 03:48:23.030,2020,1930784221,2020-04-15,2020-04-30,2020-04-15,NAA8,38612.65,0-15
1706,U001,200762301,C&S WH associates,2020-03-13 05:23:25.440,2020,1930570622,2020-02-27,2020-03-13,2020-02-27,NAC6,23116.36,0-15
1707,U001,200769623,WAL-MAR co,2020-05-02 12:35:24.720,2020,1930794546,2020-04-17,2020-05-02,2020-04-17,NAH4,19210.63,0-15
1708,U001,CCU013,KRAFT F foundation,2020-03-18 17:33:55.140,2020,1930667228,2020-03-18,2020-03-18,2020-03-18,NAX2,19250.55,0-15
1709,U001,200772595,SAFEW us,2020-03-14 15:19:47.790,2020,1930571802,2020-02-28,2020-03-14,2020-02-28,NAA8,109546.06,0-15
1710,U001,200769623,WAL-MAR in,2020-03-24 11:31:31.000,2020,1930622185,2020-09-03,2020-03-24,2020-03-09,NAH4,40416.98,0-15
1711,U001,200769623,WAL-MAR corporation,2020-03-18 11:04:10.470,2020,1930593349,2020-03-03,2020-03-18,2020-03-03,NAH4,2373.96,0-15
1712,U001,200780383,MEIJ associates,2020-04-23 06:53:00.270,2020,1930759393,2020-08-04,2020-04-23,2020-04-08,NAA8,729.88,0-15
1713,U001,200778870,C foundation,2020-04-11 04:58:22.720,2020,1930709752,2020-03-27,2020-04-11,2020-03-27,NAA8,1151.93,0-15
1714,U001,100021540,MASTER llc,2020-05-18 06:24:35.520,2020,1930880029,2020-08-05,2020-05-18,2020-05-08,NA10,18694.04,0-15
1715,U001,200762301,C&S WH systems,2020-04-15 17:45:36.000,2020,1930719903,2020-03-31,2020-04-15,2020-03-31,NAC6,12944.43,0-15
1716,U001,200726979,BJ'S  us,2020-05-14 14:13:56.360,2020,1930833701,2020-04-29,2020-05-14,2020-04-29,NAA8,253.84,0-15
1717,U001,200781803,JRD co,2020-03-21 05:39:01.520,2020,1930609448,2020-06-03,2020-03-21,2020-03-06,NAA8,8812.48,0-15
1718,U001,200769623,WAL-MAR corporation,2020-04-05 11:04:10.470,2020,1930668395,2020-03-21,2020-04-05,2020-03-21,NAH4,9582.29,0-15
1719,U001,100036039,GI llc,2020-04-10 02:56:27.070,2020,1930699699,2020-03-26,2020-04-10,2020-03-26,NAA8,30175.08,0-15
1720,U001,200780383,MEIJ associates,2020-04-30 10:15:47.200,2020,1930788026,2020-04-15,2020-04-30,2020-04-15,NAA8,186.66,0-15
1721,CA02,140104409,LOB foundation,2020-03-26 12:33:08.120,2020,2960621309,2020-03-14,2020-03-26,2020-03-16,CA10,125388.01799999998,0-15
1722,CA02,140104409,LOB llc,2020-04-25 03:34:58.360,2020,2960628266,2020-04-14,2020-04-25,2020-04-15,CA10,38742.437999999995,0-15
1723,U001,200719839,ASSOCI co,2020-04-14 07:35:49.220,2020,1930718048,2020-03-30,2020-04-14,2020-03-30,NAA8,23317.73,0-15
1724,U001,200418007,AM trust,2020-06-03 09:52:26.620,2020,1930720702,2020-03-30,2020-06-03,2020-03-30,NAGD,2261.88,0-15
1725,U001,200769623,WAL-MAR in,2020-04-06 11:31:31.000,2020,1930684122,2020-03-22,2020-04-06,2020-03-22,NAH4,57450.13,0-15
1726,U001,200772670,ASSOCIAT ,2020-05-19 02:03:36.650,2020,1930854012,2020-04-05,2020-05-19,2020-05-04,NAU5,58355.02,0-15
1727,U001,200769623,WAL-MAR us,2020-04-16 17:46:35.580,2020,1930720585,2020-01-04,2020-04-16,2020-04-01,NAH4,5126.33,0-15
1728,U001,200742791,QUI co,2020-04-01 08:08:49.300,2020,1930653653,2020-03-17,2020-04-01,2020-03-17,NAA8,55626.12,0-15
1729,U001,200779051,AFFILI corporation,2020-04-30 11:02:27.970,2020,1930791194,2020-04-15,2020-04-30,2020-04-15,NAA8,60705.11,0-15
1730,U001,200769623,WAL-MAR us,2020-03-19 17:46:35.580,2020,1930593538,2020-04-03,2020-03-19,2020-03-04,NAH4,10017.22,0-15
1731,U001,200707822,PUBLI ,2020-03-23 16:28:00.390,2020,1930621181,2020-08-03,2020-03-23,2020-03-08,NAA8,22764.45,0-15
1732,U001,200769623,WAL-MAR co,2020-05-26 12:32:31.920,2020,1930883240,2020-11-05,2020-05-26,2020-05-11,NAH4,12868.75,0-15
1733,U001,200772670,ASSOCIAT corporation,2020-03-23 03:42:48.000,2020,1930623725,2020-08-03,2020-03-23,2020-03-08,NAU5,42537.43,0-15
1734,U001,200762301,C&S WH co,2020-04-24 01:44:42.420,2020,1930759122,2020-09-04,2020-04-24,2020-04-09,NAC6,99686.61,0-15
1735,U001,200803720,DEC us,2020-05-24 18:29:59.360,2020,1930872534,2020-07-05,2020-05-24,2020-05-01,NAM4,2441.08,0-15
1736,U001,200726979,BJ'S  corp,2020-04-29 03:08:15.580,2020,1930781751,2020-04-14,2020-04-29,2020-04-14,NAA8,1357.88,0-15
1737,U001,200705742,DOT corporation,2020-03-25 15:53:12.690,2020,1930607214,2020-05-03,2020-03-25,2020-03-05,NAD1,21966.55,0-15
1738,U001,200744019,TARG ,2020-04-20 17:27:53.610,2020,1930750234,2020-05-04,2020-04-20,2020-04-05,NAA8,2865.42,0-15
1739,U001,200759878,SA trust,2020-04-30 11:39:23.440,2020,1930783185,2020-04-15,2020-04-30,2020-04-15,NAH4,80745.35,0-15
1740,U001,200705372,FR associates,2020-04-21 05:34:51.220,2020,1930755356,2020-06-04,2020-04-21,2020-04-06,NAA8,141048.64,0-15
1741,U001,200759878,SA us,2020-04-03 10:13:45.160,2020,1930655360,2020-03-19,2020-04-03,2020-03-19,NAH4,13861.92,0-15
1742,CA02,140104409,LOB co,2020-03-25 13:54:55.280,2020,2960620476,2020-03-14,2020-03-25,2020-03-15,CA10,173162.808,0-15
1743,U001,200769623,WAL-MAR co,2020-04-20 12:32:31.920,2020,1930749873,2020-05-04,2020-04-20,2020-04-05,NAH4,13635.52,0-15
1744,U001,200769623,WAL-MAR llc,2020-04-27 09:19:03.000,2020,1930776678,2020-12-04,2020-04-27,2020-04-12,NAH4,41660.35,0-15
1745,CA02,140104409,LOB in,2020-05-15 10:45:16.430,2020,2960631463,2020-04-05,2020-05-15,2020-05-05,CA10,158946.501,0-15
1746,CA02,140104472,MARTIN llc,2020-04-20 08:41:02.630,2020,2960626557,2020-08-04,2020-04-20,2020-04-10,CA10,8767.584,0-15
1747,U001,200739534,OK llc,2020-04-07 04:23:27.460,2020,1930687007,2020-03-23,2020-04-07,2020-03-23,NAA8,64295.62,0-15
1748,U001,200786288,FAMILY ,2020-05-02 08:58:00.380,2020,1930796811,2020-04-17,2020-05-02,2020-04-17,NAC6,65539.44,0-15
1749,U001,200769623,WAL-MAR in,2020-04-05 11:31:31.000,2020,1930683016,2020-03-21,2020-04-05,2020-03-21,NAH4,6043.2,0-15
1750,U001,200744019,TARG corp,2020-03-25 06:22:31.050,2020,1930621865,2020-10-03,2020-03-25,2020-03-10,NAA8,54308.98,0-15
1751,U001,200780383,MEIJ associates,2020-05-07 04:48:29.330,2020,1930595798,2020-03-03,2020-05-07,2020-03-03,NAGD,18680.24,0-15
1752,U001,200762301,C&S WH corp,2020-04-19 00:07:12.000,2020,1930745422,2020-04-04,2020-04-19,2020-04-04,NAC6,8733.12,0-15
1753,U001,200418007,AM associates,2020-03-29 17:12:37.010,2020,1930646653,2020-03-14,2020-03-29,2020-03-14,NAA8,86400.0,0-15
1754,U001,200769623,WAL-MAR us,2020-05-23 17:46:35.580,2020,1930874642,2020-08-05,2020-05-23,2020-05-08,NAH4,64283.6,0-15
1755,U001,200769623,WAL-MAR systems,2020-03-24 14:57:58.000,2020,1930630024,2020-09-03,2020-03-24,2020-03-09,NAH4,75947.52,0-15
1756,U001,200704858,WAKE corp,2020-04-08 13:13:01.800,2020,1930689572,2020-03-24,2020-04-08,2020-03-24,NAA8,18673.61,0-15
1757,U001,200799367,MCL ,2020-05-08 16:44:12.860,2020,1930601401,2020-04-03,2020-05-08,2020-03-04,NAGD,1242.67,0-15
1758,U001,200793568,SUPE systems,2020-04-08 07:15:25.400,2020,1930691578,2020-03-24,2020-04-08,2020-03-24,NAA8,22419.13,0-15
1759,U001,200769623,WAL-MAR associates,2020-03-25 01:03:13.000,2020,1930624508,2020-10-03,2020-03-25,2020-03-10,NAH4,545.77,0-15
1760,U001,200744019,TARG corporation,2020-03-20 07:46:23.850,2020,1930597731,2020-05-03,2020-03-20,2020-03-05,NAA8,52453.84,0-15
1761,U001,200747369,SCHNU in,2020-04-04 14:37:37.720,2020,1930673501,2020-03-20,2020-04-04,2020-03-20,NAA8,115736.76,0-15
1762,U001,200744019,TARG associates,2020-05-21 05:11:48.750,2020,1930852427,2020-06-05,2020-05-21,2020-05-06,NAA8,18015.92,0-15
1763,U001,200769623,WAL-MAR trust,2020-03-15 16:23:27.000,2020,1930584639,2020-02-29,2020-03-15,2020-02-29,NAH4,15551.04,0-15
1764,U001,200290370,BARGAIN  associates,2020-05-16 07:42:37.600,2020,1930832766,2020-01-05,2020-05-16,2020-05-01,NAA8,2451.06,0-15
1765,CA02,140104429,COSTCO in,2020-03-14 17:49:48.000,2020,2960617229,2020-01-03,2020-03-14,2020-03-04,CA10,51032.183999999994,0-15
1766,U001,200707822,PUBLI systems,2020-05-06 20:09:34.030,2020,1930809334,2020-04-21,2020-05-06,2020-04-21,NAA8,30882.47,0-15
1767,U001,200769623,WAL-MAR ,2020-05-11 20:47:47.760,2020,1930829304,2020-04-26,2020-05-11,2020-04-26,NAH4,38392.38,0-15
1768,U001,200799367,MCL ,2020-05-08 17:18:31.360,2020,1930804618,2020-04-23,2020-05-08,2020-04-23,NAA8,23008.95,0-15
1769,U001,200580232,INTERR corporation,2020-03-09 05:13:11.310,2020,1930581454,2020-02-28,2020-03-09,2020-02-28,NA10,41819.75,0-15
1770,U001,200331749,SYSC in,2020-05-20 11:57:49.760,2020,1930839712,2020-05-05,2020-05-20,2020-05-05,NAA8,18089.46,0-15
1771,U001,200772670,ASSOCIAT systems,2020-03-21 08:32:21.970,2020,1930615230,2020-06-03,2020-03-21,2020-03-06,NAU5,4527.15,0-15
1772,U001,200769623,WAL-MAR systems,2020-04-13 14:57:58.000,2020,1930710385,2020-03-29,2020-04-13,2020-03-29,NAH4,661.11,0-15
1773,CA02,140104440,SO co,2020-04-18 09:23:58.080,2020,2960626566,2020-08-04,2020-04-18,2020-04-08,CA10,909.111,0-15
1774,U001,100031704,DELHAIZE ,2020-04-03 05:57:12.880,2020,1930668528,2020-03-19,2020-04-03,2020-03-19,NAA8,83494.71,0-15
1775,U001,200769623,WAL-MAR corporation,2020-04-28 11:07:03.270,2020,1930778945,2020-04-13,2020-04-28,2020-04-13,NAH4,16120.08,0-15
1776,U001,200519201,KROGE trust,2020-05-06 11:10:52.420,2020,1930808236,2020-04-21,2020-05-06,2020-04-21,NAA8,42672.32,0-15
1777,U001,200700919,US  corp,2020-04-28 16:28:04.990,2020,1930782921,2020-04-13,2020-04-28,2020-04-13,NAA8,38092.46,0-15
1778,U001,200707822,PUBLI corp,2020-05-02 07:28:18.190,2020,1930793908,2020-04-17,2020-05-02,2020-04-17,NAA8,141429.45,0-15
1779,U001,200772595,SAFEW trust,2020-03-18 21:26:21.610,2020,1930585264,2020-03-03,2020-03-18,2020-03-03,NAA8,46131.46,0-15
1780,U001,200769623,WAL-MAR corp,2020-04-23 07:11:43.710,2020,1930760017,2020-08-04,2020-04-23,2020-04-08,NAH4,61303.77,0-15
1781,U001,200769623,WAL-MAR corp,2020-04-26 07:04:31.710,2020,1930774969,2020-11-04,2020-04-26,2020-04-11,NAH4,10824.76,0-15
1782,U001,200769623,WAL-MAR co,2020-04-17 12:32:31.920,2020,1930729945,2020-02-04,2020-04-17,2020-04-02,NAH4,6532.6,0-15
1783,U001,200769623,WAL-MAR systems,2020-03-13 14:57:58.000,2020,1930576923,2020-02-27,2020-03-13,2020-02-27,NAH4,3270.04,0-15
1784,U001,200794332,COST llc,2020-03-19 18:12:08.500,2020,1930585834,2020-04-03,2020-03-19,2020-03-04,NAAX,14204.38,0-15
1785,U001,200875680,MINERS  corporation,2020-05-28 02:33:56.160,2020,1930897103,2020-05-13,2020-05-28,2020-05-13,NAA8,77253.74,0-15
1786,CA02,140104423,METRO  corporation,2020-05-18 16:45:58.520,2020,2960632641,2020-06-05,2020-05-18,2020-05-08,CA10,68971.385,0-15
1787,U001,200705742,DOT ,2020-04-29 18:58:14.880,2020,1930768592,2020-09-04,2020-04-29,2020-04-09,NAD1,847.36,0-15
1788,U001,200704858,WAKE us,2020-05-07 04:26:22.970,2020,1930803023,2020-04-22,2020-05-07,2020-04-22,NAA8,19111.37,0-15
1789,U001,200706844,WINC associates,2020-05-20 21:49:05.000,2020,1930839902,2020-05-05,2020-05-20,2020-05-05,NAA8,7523.04,0-15
1790,U001,200769623,WAL-MAR in,2020-03-17 11:31:31.000,2020,1930580065,2020-02-03,2020-03-17,2020-03-02,NAH4,47540.04,0-15
1791,U001,200769623,WAL-MAR foundation,2020-05-27 19:33:27.000,2020,1930892042,2020-12-05,2020-05-27,2020-05-12,NAH4,661.11,0-15
1792,U001,200741831,SUPE foundation,2020-04-21 04:20:05.010,2020,1930754266,2020-06-04,2020-04-21,2020-04-06,NAA8,15294.39,0-15
1793,U001,200726979,BJ'S  co,2020-05-15 04:17:30.680,2020,1930840013,2020-04-30,2020-05-15,2020-04-30,NAA8,500.16,0-15
1794,U001,200729290,KROGER co,2020-04-05 12:46:40.850,2020,1930683553,2020-03-21,2020-04-05,2020-03-21,NAA8,105376.43,0-15
1795,U001,200936373,SUPE corp,2020-04-15 15:38:27.550,2020,1930720244,2020-03-31,2020-04-15,2020-03-31,NAA8,72519.01,0-15
1796,U001,200769623,WAL-MAR foundation,2020-05-14 19:33:27.000,2020,1930832424,2020-04-29,2020-05-14,2020-04-29,NAH4,21035.23,0-15
1797,U001,200759878,SA associates,2020-05-03 03:01:38.130,2020,1930580441,2020-02-28,2020-05-03,2020-02-28,NAGD,6303.0,0-15
1798,CA02,140106408,WAL-M llc,2020-05-04 22:17:39.440,2020,2960629758,2020-04-23,2020-05-04,2020-04-24,CA10,24332.532,0-15
1799,U001,200936373,SUPE ,2020-04-21 06:25:13.230,2020,1930752673,2020-06-04,2020-04-21,2020-04-06,NAA8,106517.9,0-15
1800,U001,200744019,TARG corporation,2020-04-20 07:46:23.850,2020,1930751198,2020-05-04,2020-04-20,2020-04-05,NAA8,50062.77,0-15
1801,U001,200762301,C&S WH us,2020-06-13 06:40:46.180,2020,1930768620,2020-09-04,2020-06-13,2020-04-09,NAGD,959.61,0-15
1802,CA02,140104409,LOB systems,2020-04-12 08:11:12.860,2020,2960624368,2020-03-29,2020-04-12,2020-04-02,CA10,52387.272000000004,0-15
1803,U001,200353024,DECA systems,2020-04-08 11:22:15.380,2020,1930689857,2020-03-24,2020-04-08,2020-03-16,NAM4,3310.38,0-15
1804,U001,200396637,LAWL foundation,2020-04-08 04:31:33.990,2020,1930633684,2020-09-03,2020-04-08,2020-03-09,NAD5,52901.64,0-15
1805,U001,200418007,AM co,2020-06-21 03:43:37.440,2020,1930787546,2020-04-17,2020-06-21,2020-04-17,NAGD,27417.6,0-15
1806,U001,200762301,C&S WH associates,2020-05-11 05:30:37.440,2020,1930826517,2020-04-26,2020-05-11,2020-04-26,NAC6,93114.3,0-15
1807,U001,200705372,FR co,2020-03-26 13:43:10.270,2020,1930627722,2020-11-03,2020-03-26,2020-03-11,NAA8,62119.47,0-15
1808,U001,200769623,WAL-MAR trust,2020-04-28 16:23:27.000,2020,1930778119,2020-04-13,2020-04-28,2020-04-13,NAH4,396.78,0-15
1809,U001,200353024,DECA foundation,2020-04-24 05:26:09.040,2020,1930761949,2020-08-04,2020-04-24,2020-04-01,NAM4,3596.62,0-15
1810,U001,200769623,WAL-MAR ,2020-05-02 20:50:40.560,2020,1930799517,2020-04-17,2020-05-02,2020-04-17,NAH4,943.12,0-15
1811,U001,200974851,RESTA in,2020-04-02 05:33:23.660,2020,1930666824,2020-03-18,2020-04-02,2020-03-18,NAA8,3297.99,0-15
1812,U001,200769623,WAL-MAR ,2020-05-23 21:01:30.610,2020,1930877806,2020-08-05,2020-05-23,2020-05-08,NAH4,325.02,0-15
1813,U001,200900909,SYSCO foundation,2020-03-14 16:27:42.710,2020,1930581781,2020-02-28,2020-03-14,2020-02-28,NAA8,858.73,0-15
1814,U001,200769623,WAL-MAR llc,2020-04-13 09:19:03.000,2020,1930717400,2020-03-29,2020-04-13,2020-03-29,NAH4,63035.4,0-15
1815,U001,200769623,WAL-MAR foundation,2020-04-04 19:33:27.000,2020,1930672201,2020-03-20,2020-04-04,2020-03-20,NAH4,1012.5,0-15
1816,U001,200762950,HAR corporation,2020-05-16 06:26:00.250,2020,1930837978,2020-01-05,2020-05-16,2020-05-01,NAA8,94283.78,0-15
1817,U001,200704045,RA corp,2020-03-26 10:43:44.750,2020,1930635774,2020-11-03,2020-03-26,2020-03-11,NAA8,17283.51,0-15
1818,U001,200769623,WAL-MAR us,2020-05-24 17:46:35.580,2020,1930878065,2020-09-05,2020-05-24,2020-05-09,NAH4,50992.43,0-15
1819,U001,200719300,SYSTEMS co,2020-05-14 05:28:22.670,2020,1930809941,2020-04-24,2020-05-14,2020-04-24,NAD1,18432.0,0-15
1820,U001,200820380,SMITH'S associates,2020-04-06 11:58:36.860,2020,1930685430,2020-03-22,2020-04-06,2020-03-22,NAA8,38166.64,0-15
